INbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2026-05-09	Q1053317	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-10	Q1053317	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2017-03-27	Q1030044	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2017-03-23	Q1030044	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2017-03-31	Q1030044	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-12-19	Q1034397	6	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-12-28	Q1034397	6	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-12-29	Q1034397	6	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2020-06-29	Q1042421	32	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2020-06-30	Q1042421	32	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2020-06-14	Q1042421	32	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-01-07	Q2098351	17	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-07	Q2098351	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-02	Q2098351	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-01-16	Q4015405	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-01-01	Q4015405	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-01-27	Q4015405	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-28	Q1021920	21	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-01-21	Q1021920	20	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-01-13	Q1021920	20	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2024-12-05	Q4576623	26	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-09	Q4576623	26	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-31	Q4576623	25	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2023-07-24	Q4018011	28	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-07-03	Q4018011	28	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-07-13	Q4018011	27	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-10-25	Q1072616	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-15	Q1072616	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-23	Q1072616	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-07-30	Q1076627	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2018-07-08	Q1076627	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2018-07-01	Q1076627	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2025-11-24	Q2106112	17	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-11-07	Q2106112	17	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-11-27	Q2106112	17	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-11-13	Q1021614	5	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2024-11-25	Q1021614	4	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2024-11-22	Q1021614	4	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2017-07-14	Q1072924	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2017-07-30	Q1072924	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2017-07-14	Q1072924	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-15	Q1201276	20	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-12	Q1201276	20	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-15	Q1201276	19	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-11-04	Q4503770	4	SEO26FF	Common items	(광양)압연설비1부	열연정비1섹션	Common items	Common items
2024-11-17	Q4503770	4	SEO26FF	Common items	(광양)압연설비1부	열연정비1섹션	Common items	Common items
2024-11-08	Q4503770	3	SEO26FF	Common items	(광양)압연설비1부	열연정비1섹션	Common items	Common items
2021-02-03	Q1030044	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-02-05	Q1030044	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-02-16	Q1030044	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2020-07-23	Q1010193	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2020-07-27	Q1010193	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2020-07-26	Q1010193	0	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2025-11-03	Q4700636	6	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2025-11-15	Q4700636	6	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2025-11-03	Q4700636	5	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2024-11-16	Q2233578	28	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-11-21	Q2233578	28	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-11-09	Q2233578	28	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-10-19	Q2177493	13	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-10-22	Q2177493	12	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-10-06	Q2177493	12	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2023-03-06	Q4636078	4	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2023-03-03	Q4636078	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2023-03-04	Q4636078	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2018-01-19	Q1029893	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-01-14	Q1029893	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-01-06	Q1029893	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2026-08-29	Q4695959	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-08-21	Q4695959	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-08-02	Q4695959	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-26	Q1137969	34	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2024-12-12	Q1137969	33	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2024-12-09	Q1137969	33	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2022-09-25	Q1040312	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-09-27	Q1040312	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-09-13	Q1040312	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-07-21	Q4349846	4	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-07-25	Q4349846	4	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-07-06	Q4349846	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-15	Q4008971	18	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-03-15	Q4008971	17	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-03-30	Q4008971	17	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-11	Q2084886	8	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-11-03	Q2084886	8	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-11-02	Q2084886	7	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2017-11-02	Q4119198	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2017-11-13	Q4119198	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2017-11-29	Q4119198	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2026-03-22	Q4695963	11	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-01	Q4695963	10	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-13	Q4695963	10	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-20	Q4189151	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-11	Q4189151	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-14	Q4189151	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-04-26	Q2168061	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-04-06	Q2168061	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-04-05	Q2168061	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-07-14	Q1077747	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-10	Q1077747	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-10	Q1077747	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-04-11	Q1077624	33	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-04-14	Q1077624	33	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-04-15	Q1077624	32	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-02	Q1053133	29	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-01-10	Q1053133	29	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-01-03	Q1053133	29	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-02-07	Q4709544	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2025-02-13	Q4709544	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2025-02-03	Q4709544	0	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2025-09-02	Q4312812	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-09-22	Q4312812	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-09-26	Q4312812	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2019-01-12	Q2040220	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2019-01-06	Q2040220	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2019-01-14	Q2040220	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2018-06-09	Q1000108	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2018-06-16	Q1000108	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2018-06-07	Q1000108	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2026-02-27	Q1119268	16	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2026-02-25	Q1119268	15	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2026-02-26	Q1119268	15	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2025-10-22	Q4178355	16	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-01	Q4178355	16	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-11	Q4178355	16	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2020-06-11	Q4018004	4	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2020-06-07	Q4018004	4	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2020-06-15	Q4018004	3	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-04-13	Q1019962	33	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-04-25	Q1019962	33	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-04-29	Q1019962	33	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2019-07-08	Q2133118	3	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비1섹션	Cast Iron (S)	Cast Iron (S)
2019-07-14	Q2133118	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비1섹션	Cast Iron (S)	Cast Iron (S)
2019-07-04	Q2133118	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비1섹션	Cast Iron (S)	Cast Iron (S)
2024-11-14	Q2143052	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-06	Q2143052	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-30	Q2143052	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-22	Q1077624	17	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-04	Q1077624	16	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-21	Q1077624	16	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-16	Q1019015	22	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-05-02	Q1019015	21	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-05-04	Q1019015	21	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2026-02-27	Q2101010	13	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2026-02-28	Q2101010	13	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2026-02-24	Q2101010	13	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2020-12-27	Q1040065	14	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2020-12-13	Q1040065	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2020-12-11	Q1040065	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-03-19	Q1204949	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
